cop_name,block,box,exposed,cop_fam,tank,parasite_fam,infected,trt,cerc_d9,cerc_multinom,failed_devo,dead,days_surv,cop_length,proc_size1,proc_size2,remarks
62_3D,2,3,1,III,6,W,0,uninfected,,,,1,20,,,,
62_4A,2,3,1,III,5,W,0,uninfected,,,,1,6,,,,
62_4B,2,3,0,III,5,W,0,unexposed,,,,0,21,,,,
62_4C,2,3,1,III,5,W,1,infected,0,0,0,0,21,375.645,26490,26444,
62_4D,2,3,1,III,5,W,1,infected,0,0,0,0,21,369.868,26584,25988,
62_5A,2,3,1,III,5,W,0,uninfected,,,,1,18,,,,
62_5B,2,3,1,III,5,W,0,uninfected,,,,1,18,,,,
62_5C,2,3,1,III,5,W,0,uninfected,,,,1,20,,,,
62_5D,2,3,1,III,5,W,1,infected,0,0,0,0,21,374.457,35348,27871,
62_6A,2,3,1,III,5,W,0,uninfected,,,,1,18,,,,
62_6B,2,3,1,III,5,W,0,uninfected,,,,1,12,,,,
62_6C,2,3,1,III,5,W,0,uninfected,,,,1,12,,,,
62_6D,2,3,1,III,5,W,0,uninfected,,,,1,10,,,,
63_1A,2,3,1,III,5,Z,0,uninfected,,,,1,6,,,,
63_1B,2,3,1,III,5,Z,0,uninfected,,,,0,21,,,,
63_1C,2,3,1,III,5,Z,0,uninfected,,,,1,21,,,,
63_1D,2,3,1,III,5,Z,0,uninfected,,,,1,10,,,,
63_2A,2,3,1,III,5,Z,0,uninfected,,,,0,21,,,,
63_2B,2,3,1,III,5,Z,0,uninfected,,,,0,21,,,,
63_2C,2,3,0,III,5,Z,0,unexposed,,,,1,6,,,,
63_2D,2,3,1,III,5,Z,0,uninfected,,,,0,21,,,,
63_3A,2,3,1,III,5,Z,0,uninfected,,,,0,21,,,,
63_3B,2,3,1,III,5,Z,1,infected,0,0,0,1,18,,,,
63_3C,2,3,1,III,5,Z,0,uninfected,,,,0,21,,,,
63_3D,2,3,1,III,5,Z,0,uninfected,,,,1,12,,,,
63_4A,2,3,1,III,6,Z,1,infected,0,0,0,0,21,376.049,23373,23676,
63_4B,2,3,1,III,6,Z,0,uninfected,,,,1,20,,,,
63_4C,2,3,1,III,6,Z,0,uninfected,,,,0,21,,,,
63_4D,2,3,1,III,6,Z,1,infected,0,0,0,1,20,,,,
63_5A,2,3,1,III,6,Z,0,uninfected,,,,1,6,,,,
63_5B,2,3,1,III,6,Z,0,uninfected,,,,1,14,,,,
63_5C,2,3,1,III,6,Z,0,uninfected,,,,1,14,,,,
63_5D,2,3,1,III,6,Z,1,infected,0,0,0,0,21,373.352,29054,29620,
63_6A,2,3,0,III,6,Z,0,unexposed,,,,1,20,,,,
63_6B,2,3,1,III,6,Z,0,uninfected,,,,0,21,,,,
63_6C,2,3,1,III,6,Z,1,infected,0,0,0,1,18,,,,
63_6D,2,3,1,III,6,Z,0,uninfected,,,,1,14,,,,
64_1A,2,3,1,IV,8,Q,0,uninfected,,,,0,21,,,,
64_1B,2,3,1,IV,8,Q,0,uninfected,,,,0,21,,,,
64_1C,2,3,1,IV,8,Q,0,uninfected,,,,0,21,,,,
64_1D,2,3,1,IV,8,Q,1,infected,0,0,0,0,21,415.202,30950,34622,
64_2A,2,3,1,IV,8,Q,1,infected,0,0,0,0,21,417.053,26612,25275,
64_2B,2,3,1,IV,8,Q,0,uninfected,,,,0,21,,,,
64_2C,2,3,1,IV,8,Q,0,uninfected,,,,1,20,,,,
64_2D,2,3,0,IV,8,Q,0,unexposed,,,,1,20,,,,
64_3A,2,3,1,IV,8,Q,1,infected,0,0,0,0,21,425.668,27395,26941,
64_3B,2,3,1,IV,8,Q,0,uninfected,,,,0,21,,,,
64_3C,2,3,1,IV,8,Q,0,uninfected,,,,0,21,,,,
64_3D,2,3,1,IV,8,Q,0,uninfected,,,,0,21,,,,
64_4A,2,3,1,IV,7,Q,0,uninfected,,,,1,12,,,,
64_4B,2,3,1,IV,7,Q,0,uninfected,,,,0,21,,,,
64_4C,2,3,1,IV,7,Q,0,uninfected,,,,0,21,,,,
64_4D,2,3,1,IV,7,Q,0,uninfected,,,,0,21,,,,
64_5A,2,3,1,IV,7,Q,0,uninfected,,,,0,21,,,,
64_5B,2,3,1,IV,7,Q,1,infected,0,0,0,0,21,410.835,26415,28874,
64_5C,2,3,1,IV,7,Q,0,uninfected,,,,0,21,,,,
64_5D,2,3,0,IV,7,Q,0,unexposed,,,,0,21,,,,
64_6A,2,3,1,IV,7,Q,0,uninfected,,,,0,21,,,,
64_6B,2,3,1,IV,7,Q,0,uninfected,,,,1,10,,,,
64_6C,2,3,1,IV,7,Q,0,uninfected,,,,0,21,,,,
64_6D,2,3,1,IV,7,Q,0,uninfected,,,,0,21,,,,
65_1A,2,3,1,IV,7,Q,1,infected,0,0,0,1,21,,,,
65_1B,2,3,1,IV,7,Q,0,uninfected,,,,1,6,,,,
65_1C,2,3,1,IV,7,Q,1,infected,0,0,0,0,21,410.567,26756,28008,
65_1D,2,3,1,IV,7,Q,0,uninfected,,,,0,21,,,,
65_2A,2,3,1,IV,7,Q,0,uninfected,,,,0,21,,,,
65_2B,2,3,1,IV,7,Q,0,uninfected,,,,1,20,,,,
65_2C,2,3,1,IV,7,Q,0,uninfected,,,,1,10,,,,
65_2D,2,3,1,IV,7,Q,0,uninfected,,,,0,21,,,,
65_3A,2,3,1,IV,7,Q,0,uninfected,,,,1,8,,,,
65_3B,2,3,1,IV,7,Q,0,uninfected,,,,1,20,,,,
65_3C,2,3,0,IV,7,Q,0,unexposed,,,,1,6,,,,
65_3D,2,3,1,IV,7,Q,0,uninfected,,,,0,21,,,,
65_4A,2,3,1,IV,8,Q,1,infected,0,0,0,1,20,,,,
65_4B,2,3,1,IV,8,Q,0,uninfected,,,,1,20,,,,
65_4C,2,3,1,IV,8,Q,0,uninfected,,,,0,21,,,,
65_4D,2,3,1,IV,8,Q,0,uninfected,,,,0,21,,,,
65_5A,2,3,0,IV,8,Q,0,unexposed,,,,0,21,,,,
65_5B,2,3,1,IV,8,Q,0,uninfected,,,,0,21,,,,
65_5C,2,3,1,IV,8,Q,0,uninfected,,,,1,10,,,,
65_5D,2,3,1,IV,8,Q,0,uninfected,,,,0,21,,,,
65_6A,2,3,1,IV,8,Q,1,infected,0,0,0,0,21,408.965,19725,20379,
65_6B,2,3,1,IV,8,Q,1,infected,1,2,0,0,21,418.688,28743,26723,
65_6C,2,3,1,IV,8,Q,1,infected,0,0,0,0,21,407.06,29982,29375,
65_6D,2,3,1,IV,8,Q,0,uninfected,,,,0,21,,,,
66_1A,2,3,1,IV,8,U,1,infected,0,0,0,0,21,419.148,30697,30776,
66_1B,2,3,1,IV,8,U,0,uninfected,,,,0,21,,,,
66_1C,2,3,1,IV,8,U,0,uninfected,,,,1,20,,,,
66_1D,2,3,1,IV,8,U,0,uninfected,,,,0,21,,,,
66_2A,2,3,1,IV,8,U,0,uninfected,,,,0,21,,,,
66_2B,2,3,1,IV,8,U,0,uninfected,,,,0,21,,,,
66_2C,2,3,1,IV,8,U,1,infected,0,0,0,0,21,429.511,30514,31436,
66_2D,2,3,0,IV,8,U,0,unexposed,,,,0,21,,,,
66_3A,2,3,1,IV,8,U,0,uninfected,,,,1,21,,,,
66_3B,2,3,1,IV,8,U,0,uninfected,,,,0,21,,,,
66_3C,2,3,1,IV,8,U,0,uninfected,,,,0,21,,,,
66_3D,2,3,1,IV,8,U,0,uninfected,,,,0,21,,,,
66_4A,2,3,1,IV,9,U,1,infected,0,0,0,0,21,388.363,25702,23565,
66_4B,2,3,1,IV,9,U,0,uninfected,,,,0,21,,,,
66_4C,2,3,1,IV,9,U,1,infected,0,1,0,0,21,397.316,25105,26795,
66_4D,2,3,1,IV,9,U,0,uninfected,,,,0,21,,,,
66_5A,2,3,1,IV,9,U,1,infected,0,0,0,0,21,401.31,24884,22761,
66_5B,2,3,1,IV,9,U,1,infected,0,0,0,0,21,432.02,25579,22131,
66_5C,2,3,1,IV,9,U,0,uninfected,,,,0,21,,,,
66_5D,2,3,0,IV,9,U,0,unexposed,,,,0,21,,,,
66_6A,2,3,1,IV,9,U,0,uninfected,,,,0,21,,,,
66_6B,2,3,1,IV,9,U,1,infected,0,0,0,0,21,413.628,23710,24560,
66_6C,2,3,1,IV,9,U,0,uninfected,,,,1,18,,,,
66_6D,2,3,1,IV,9,U,0,uninfected,,,,0,21,,,,
67_1A,2,3,1,IV,7,U,0,uninfected,,,,0,21,,,,
67_1B,2,3,1,IV,7,U,1,infected,0,0,0,0,21,420.63,33093,32710,
67_1C,2,3,0,IV,7,U,0,unexposed,,,,0,21,,,,
67_1D,2,3,1,IV,7,U,0,uninfected,,,,1,9,,,,
67_2A,2,3,1,IV,7,U,0,uninfected,,,,1,8,,,,
67_2B,2,3,1,IV,7,U,1,infected,0,0,0,1,18,,,,
67_2C,2,3,1,IV,7,U,0,uninfected,,,,1,9,,,,
67_2D,2,3,1,IV,7,U,0,uninfected,,,,1,21,,,,
67_3A,2,3,1,IV,7,U,0,uninfected,,,,0,21,,,,
67_3B,2,3,1,IV,7,U,0,uninfected,,,,1,18,,,,
67_3C,2,3,1,IV,7,U,0,uninfected,,,,0,21,,,,
67_3D,2,3,1,IV,7,U,0,uninfected,,,,0,21,,,,
67_4A,2,3,1,IV,8,U,0,uninfected,,,,0,21,,,,
67_4B,2,3,0,IV,8,U,0,unexposed,,,,0,21,,,,
67_4C,2,3,1,IV,8,U,0,uninfected,,,,1,20,,,,
67_4D,2,3,1,IV,8,U,0,uninfected,,,,0,21,,,,
67_5A,2,3,1,IV,8,U,0,uninfected,,,,0,21,,,,
67_5B,2,3,1,IV,8,U,0,uninfected,,,,1,6,,,,
67_5C,2,3,1,IV,8,U,0,uninfected,,,,1,14,,,,
67_5D,2,3,1,IV,8,U,0,uninfected,,,,1,6,,,,
67_6A,2,3,1,IV,8,U,0,uninfected,,,,0,21,,,,
67_6B,2,3,1,IV,8,U,1,infected,0,0,0,0,21,385.13,21687,23030,
67_6C,2,3,1,IV,8,U,0,uninfected,,,,0,21,,,,
67_6D,2,3,1,IV,8,U,0,uninfected,,,,0,21,,,,
68_1A,2,3,1,IV,8,V,0,uninfected,,,,0,21,,,,
68_1B,2,3,1,IV,8,V,0,uninfected,,,,1,12,,,,
68_1C,2,3,1,IV,8,V,0,uninfected,,,,0,21,,,,
68_1D,2,3,1,IV,8,V,0,uninfected,,,,0,21,,,,
68_2A,2,3,1,IV,8,V,0,uninfected,,,,0,21,,,,
68_2B,2,3,1,IV,8,V,0,uninfected,,,,1,20,,,,
68_2C,2,3,1,IV,8,V,0,uninfected,,,,1,14,,,,
68_2D,2,3,1,IV,8,V,0,uninfected,,,,1,20,,,,
68_3A,2,3,0,IV,8,V,0,unexposed,,,,0,21,,,,
68_3B,2,3,1,IV,8,V,1,infected,0,1,0,0,21,356.856,24193,24084,
68_3C,2,3,1,IV,8,V,0,uninfected,,,,0,21,,,,
68_3D,2,3,1,IV,8,V,0,uninfected,,,,0,21,,,,
68_4A,2,3,1,IV,7,V,0,uninfected,,,,1,12,,,,
68_4B,2,3,0,IV,7,V,0,unexposed,,,,1,7,,,,
68_4C,2,3,1,IV,7,V,0,uninfected,,,,1,12,,,,
68_4D,2,3,1,IV,7,V,0,uninfected,,,,0,21,,,,
68_5A,2,3,1,IV,7,V,0,uninfected,,,,1,6,,,,
68_5B,2,3,1,IV,7,V,0,uninfected,,,,0,21,,,,
68_5C,2,3,1,IV,7,V,,,,,,,,,,,lost day 8
68_5D,2,3,1,IV,7,V,1,infected,0,0,0,0,21,408.571,31371,29934,
68_6A,2,3,1,IV,7,V,0,uninfected,,,,1,12,,,,
68_6B,2,3,1,IV,7,V,0,uninfected,,,,0,21,,,,"proc photos for this indiv, but should be uninf"
68_6C,2,3,1,IV,7,V,1,infected,0,0,0,0,21,414.693,34026,32623,
68_6D,2,3,1,IV,7,V,0,uninfected,,,,0,21,,,,
69_1A,2,3,1,IV,10,V,1,infected,0,0,0,0,21,387.584,23526,24436,
69_1B,2,3,1,IV,10,V,1,infected,0,1,0,1,20,,,,
69_1C,2,3,1,IV,10,V,0,uninfected,,,,0,21,,,,
69_1D,2,3,0,IV,10,V,0,unexposed,,,,0,21,,,,
69_2A,2,3,1,IV,10,V,0,uninfected,,,,0,21,,,,
69_2B,2,3,1,IV,10,V,0,uninfected,,,,0,21,,,,
69_2C,2,3,1,IV,10,V,1,infected,0,0,0,0,21,395.942,25254,25548,
69_2D,2,3,1,IV,10,V,0,uninfected,,,,0,21,,,,
69_3A,2,3,1,IV,10,V,0,uninfected,,,,0,21,,,,C IV
69_3B,2,3,1,IV,10,V,1,infected,0,0,0,0,21,407.172,30311,30020,
69_3C,2,3,1,IV,10,V,0,uninfected,,,,0,21,,,,C IV
69_3D,2,3,1,IV,10,V,0,uninfected,,,,0,21,,,,
69_4A,2,3,1,IV,10,V,1,infected,0,0,0,0,21,422.587,28912,28833,
69_4B,2,3,1,IV,10,V,0,uninfected,,,,0,21,,,,
69_4C,2,3,1,IV,10,V,0,uninfected,,,,1,18,,,,
69_4D,2,3,1,IV,10,V,0,uninfected,,,,0,21,,,,
69_5A,2,3,1,IV,10,V,0,uninfected,,,,0,21,,,,
69_5B,2,3,0,IV,10,V,0,unexposed,,,,1,20,,,,
69_5C,2,3,1,IV,10,V,0,uninfected,,,,0,21,,,,
69_5D,2,3,1,IV,10,V,0,uninfected,,,,0,21,,,,
69_6A,2,3,1,IV,10,V,0,uninfected,,,,0,21,,,,
69_6B,2,3,1,IV,10,V,0,uninfected,,,,0,21,,,,
69_6C,2,3,1,IV,10,V,1,infected,0,0,0,0,21,417.713,27767,31901,
69_6D,2,3,1,IV,10,V,0,uninfected,,,,1,6,,,,
70_1A,2,3,1,IV,10,V,1,infected,0,0,0,0,21,423.096,28478,26637,
70_1B,2,3,0,IV,10,V,0,unexposed,,,,0,21,,,,
70_1C,2,3,1,IV,10,V,0,uninfected,,,,1,18,,,,
70_1D,2,3,1,IV,10,V,1,infected,0,0,0,1,18,,,,
70_2A,2,3,1,IV,10,V,1,infected,0,0,0,0,21,413.679,31294,32681,
70_2B,2,3,1,IV,10,V,1,infected,0,0,0,0,21,428.049,39434,43430,
70_2C,2,3,1,IV,10,V,0,uninfected,,,,0,21,,,,
70_2D,2,3,1,IV,10,V,0,uninfected,,,,0,21,,,,
70_3A,2,3,1,IV,10,V,0,uninfected,,,,0,21,,,,
70_3B,2,3,1,IV,10,V,0,uninfected,,,,0,21,,,,
70_3C,2,3,1,IV,10,V,0,uninfected,,,,1,8,,,,
70_3D,2,3,1,IV,10,V,0,uninfected,,,,0,21,,,,
70_4A,2,3,0,IV,4,V,0,unexposed,,,,1,18,,,,
70_4B,2,3,1,IV,4,V,0,uninfected,,,,0,21,,,,
70_4C,2,3,1,IV,4,V,0,uninfected,,,,1,6,,,,
70_4D,2,3,1,IV,4,V,0,uninfected,,,,1,18,,,,
70_5A,2,3,1,IV,4,V,0,uninfected,,,,0,21,,,,
70_5B,2,3,1,IV,4,V,0,uninfected,,,,0,21,,,,
70_5C,2,3,1,IV,4,V,0,uninfected,,,,1,7,,,,
70_5D,2,3,1,IV,4,V,1,infected,,,,1,9,,,,
70_6A,2,3,1,IV,4,V,0,uninfected,,,,0,21,,,,
70_6B,2,3,1,IV,4,V,0,uninfected,,,,0,21,,,,
70_6C,2,3,1,IV,4,V,0,uninfected,,,,0,21,,,,
70_6D,2,3,1,IV,4,V,1,infected,0,0,0,1,18,,,,
71_1A,2,3,1,IV,9,W,1,infected,0,0,0,0,21,388.803,28820,31258,
71_1B,2,3,1,IV,9,W,1,infected,0,0,0,0,21,397.102,29422,26814,
71_1C,2,3,1,IV,9,W,1,infected,0,0,0,0,21,397.724,33521,30288,
71_1D,2,3,1,IV,9,W,0,uninfected,,,,0,21,,,,
71_2A,2,3,1,IV,9,W,0,uninfected,,,,0,21,,,,
71_2B,2,3,1,IV,9,W,1,infected,0,0,0,1,12,,,,
71_2C,2,3,1,IV,9,W,0,uninfected,,,,0,21,,,,
71_2D,2,3,1,IV,9,W,0,uninfected,,,,0,21,,,,
71_3A,2,3,1,IV,9,W,0,uninfected,,,,0,21,,,,
71_3B,2,3,1,IV,9,W,1,infected,0,0,0,0,21,405.02,28386,28719,
71_3C,2,3,0,IV,9,W,0,unexposed,,,,1,20,,,,
71_3D,2,3,1,IV,9,W,0,uninfected,,,,0,21,,,,
71_4A,2,3,1,IV,10,W,1,infected,0,0,0,1,10,,,,
71_4B,2,3,1,IV,10,W,1,infected,0,0,0,0,21,416.059,26293,27067,
71_4C,2,3,0,IV,10,W,0,unexposed,,,,0,21,,,,
71_4D,2,3,1,IV,10,W,0,uninfected,,,,0,21,,,,
71_5A,2,3,1,IV,10,W,0,uninfected,,,,0,21,,,,
71_5B,2,3,1,IV,10,W,0,uninfected,,,,0,21,,,,
71_5C,2,3,1,IV,10,W,0,uninfected,,,,0,21,,,,
71_5D,2,3,1,IV,10,W,0,uninfected,,,,0,21,,,,
71_6A,2,3,1,IV,10,W,0,uninfected,,,,0,21,,,,
71_6B,2,3,1,IV,10,W,0,uninfected,,,,0,21,,,,
71_6C,2,3,1,IV,10,W,0,uninfected,,,,,,,,,lost on day 12
71_6D,2,3,1,IV,10,W,0,uninfected,,,,0,21,,,,
72_1A,2,3,1,IV,10,Z,0,uninfected,,,,0,21,,,,
72_1B,2,3,1,IV,10,Z,0,uninfected,,,,0,21,,,,
72_1C,2,3,1,IV,10,Z,0,uninfected,,,,0,21,,,,
72_1D,2,3,1,IV,10,Z,0,uninfected,,,,0,21,,,,
72_2A,2,3,1,IV,10,Z,0,uninfected,,,,0,21,,,,
72_2B,2,3,1,IV,10,Z,1,infected,0,0,0,0,21,407.185,26608,23907,
72_2C,2,3,0,IV,10,Z,0,unexposed,,,,0,21,,,,
72_2D,2,3,1,IV,10,Z,0,uninfected,,,,0,21,,,,
72_3A,2,3,1,IV,10,Z,1,infected,0,0,0,0,21,423.455,26873,27246,
72_3B,2,3,1,IV,10,Z,1,infected,1,2,0,1,18,,,,
72_3C,2,3,1,IV,10,Z,0,uninfected,,,,0,21,,,,
72_3D,2,3,1,IV,10,Z,0,uninfected,,,,0,21,,,,
72_4A,2,3,1,IV,10,Z,1,infected,0,0,0,0,21,379.697,30317,30018,
72_4B,2,3,1,IV,10,Z,0,uninfected,,,,0,21,,,,
72_4C,2,3,1,IV,10,Z,1,infected,1,2,0,0,21,400.427,32276,33378,
72_4D,2,3,1,IV,10,Z,1,infected,0,1,0,0,21,396.551,30572,29254,
72_5A,2,3,1,IV,10,Z,1,infected,1,2,0,1,12,,,,
72_5B,2,3,1,IV,10,Z,1,infected,0,1,0,0,21,401.011,33953,32153,
72_5C,2,3,1,IV,10,Z,1,infected,1,2,0,0,21,407.571,27044,27948,
72_5D,2,3,1,IV,10,Z,1,infected,1,2,0,1,14,,,,
72_6A,2,3,1,IV,10,Z,1,infected,0,0,0,0,21,404.712,25778,26100,
72_6B,2,3,1,IV,10,Z,1,infected,0,0,0,0,21,,,,female cop
72_6C,2,3,0,IV,10,Z,0,unexposed,,,,0,21,,,,
72_6D,2,3,1,IV,10,Z,1,infected,0,0,0,0,21,406.725,33892,33956,
73_1A,2,3,1,IV,4,Z,0,uninfected,,,,1,7,,,,
73_1B,2,3,1,IV,4,Z,0,uninfected,,,,0,21,,,,
73_1C,2,3,1,IV,4,Z,0,uninfected,,,,1,6,,,,
73_1D,2,3,0,IV,4,Z,0,unexposed,,,,0,21,,,,
73_2A,2,3,1,IV,4,Z,0,uninfected,,,,0,21,,,,
73_2B,2,3,1,IV,4,Z,1,infected,0,0,0,1,14,,,,
73_2C,2,3,1,IV,4,Z,0,uninfected,,,,1,9,,,,
73_2D,2,3,1,IV,4,Z,1,infected,1,2,0,0,21,415.153,28336,28027,
73_3A,2,3,1,IV,4,Z,0,uninfected,,,,1,12,,,,
73_3B,2,3,1,IV,4,Z,1,infected,0,0,0,0,21,422.043,33835,34574,
73_3C,2,3,1,IV,4,Z,0,uninfected,,,,0,21,,,,
73_3D,2,3,1,IV,4,Z,0,uninfected,,,,0,21,,,,
73_4A,2,3,0,IV,10,Z,0,unexposed,,,,0,21,,,,
73_4B,2,3,1,IV,10,Z,0,uninfected,,,,1,8,,,,
73_4C,2,3,1,IV,10,Z,1,infected,0,0,0,0,21,415.769,29150,28117,
73_4D,2,3,1,IV,10,Z,0,uninfected,,,,0,21,,,,
73_5A,2,3,1,IV,10,Z,0,uninfected,,,,0,21,,,,
73_5B,2,3,1,IV,10,Z,0,uninfected,,,,0,21,,,,
73_5C,2,3,1,IV,10,Z,0,uninfected,,,,0,21,,,,
73_5D,2,3,1,IV,10,Z,0,uninfected,,,,0,21,,,,
73_6A,2,3,1,IV,10,Z,1,infected,0,0,0,1,18,,,,
73_6B,2,3,1,IV,10,Z,0,uninfected,,,,0,21,,,,
73_6C,2,3,1,IV,10,Z,0,uninfected,,,,1,14,,,,
73_6D,2,3,1,IV,10,Z,1,infected,0,0,0,0,21,421.769,30283,31359,
74_1A,2,3,1,V,4,Q,0,uninfected,,,,0,21,,,,
74_1B,2,3,0,V,4,Q,0,unexposed,,,,0,21,,,,
74_1C,2,3,1,V,4,Q,1,infected,0,0,0,0,21,358.236,21025,22083,
74_1D,2,3,1,V,4,Q,0,uninfected,,,,0,21,,,,
74_2A,2,3,1,V,4,Q,0,uninfected,,,,0,21,,,,
74_2B,2,3,1,V,4,Q,0,uninfected,,,,0,21,,,,
74_2C,2,3,1,V,4,Q,0,uninfected,,,,0,21,,,,
74_2D,2,3,1,V,4,Q,0,uninfected,,,,0,21,,,,
74_3A,2,3,1,V,4,Q,1,infected,1,2,0,0,21,377.154,24391,24305,
74_3B,2,3,1,V,4,Q,0,uninfected,,,,0,21,,,,
74_3C,2,3,1,V,4,Q,0,uninfected,,,,1,20,,,,
74_3D,2,3,1,V,4,Q,0,uninfected,,,,0,21,,,,
74_4A,2,3,1,V,4,U,0,uninfected,,,,1,20,,,,
74_4B,2,3,1,V,4,U,0,uninfected,,,,1,14,,,,
74_4C,2,3,1,V,4,U,0,uninfected,,,,0,21,,,,
74_4D,2,3,1,V,4,U,0,uninfected,,,,0,21,,,,
74_5A,2,3,1,V,4,U,0,uninfected,,,,0,21,,,,
74_5B,2,3,1,V,4,U,0,uninfected,,,,0,21,,,,
74_5C,2,3,1,V,4,U,0,uninfected,,,,0,21,,,,
74_5D,2,3,0,V,4,U,0,unexposed,,,,0,21,,,,
74_6A,2,3,1,V,4,U,0,uninfected,,,,0,21,,,,
74_6B,2,3,1,V,4,U,0,uninfected,,,,0,21,,,,
74_6C,2,3,1,V,4,U,0,uninfected,,,,0,21,,,,
74_6D,2,3,1,V,4,U,0,uninfected,,,,0,21,,,,
